,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
574,0.02,0.03,0.03,0.09,0.05,0.11,0.02,0.02,0.01,0.02,0.02,0.08,0.1,0.06,0.04,0.07,0.02,0.02,0.06,0.107511266315,0.00647138854608,0.02,0.02,0.01,0.01,0.07,16.6133227126
575,0.07,0.07,0.06,0.01,0.01,0.03,0.03,0.04,0.02,0.07,0.02,0.02,0.02,0.07,0.08,0.06,0.07,0.03,0.01,0.118221133953,0.00714705295247,0.05,0.01,0.09,0.04,0.02,16.541242207
576,0.03,0.04,0.03,0.12,0.04,0.08,0.01,0.03,0.03,0.12,0.01,0.05,0.03,0.03,0.03,0.03,0.02,0.1,0.01,0.125394111763,0.00607999699117,0.08,0.01,0.02,0.03,0.02,20.6240417462
577,0.07,0.02,0.05,0.07,0.02,0.02,0.03,0.06,0.04,0.11,0.02,0.02,0.05,0.06,0.08,0.01,0.04,0.05,0.02,0.0943830445545,0.00701898362176,0.04,0.04,0.02,0.04,0.02,13.4468250164
578,0.01,0.01,0.01,0.02,0.09,0.02,0.03,0.01,0.05,0.02,0.05,0.02,0.06,0.02,0.1,0.04,0.06,0.03,0.08,0.127094729011,0.00830451687473,0.05,0.07,0.02,0.08,0.05,15.3042893318
579,0.01,0.14,0.04,0.01,0.04,0.01,0.02,0.06,0.03,0.04,0.06,0.01,0.04,0.1,0.03,0.04,0.03,0.04,0.02,0.164605660228,0.00695936134535,0.01,0.02,0.05,0.03,0.12,23.6524089008
580,0.02,0.01,0.07,0.02,0.02,0.09,0.01,0.09,0.01,0.05,0.01,0.13,0.01,0.03,0.01,0.05,0.01,0.1,0.01,0.131194676736,0.00707281724826,0.05,0.03,0.09,0.04,0.04,18.5491399157
581,0.02,0.05,0.01,0.02,0.1,0.1,0.01,0.05,0.05,0.02,0.07,0.04,0.01,0.02,0.09,0.01,0.01,0.04,0.11,0.114331120772,0.00739135069604,0.11,0.03,0.01,0.01,0.01,15.4682311088
582,0.03,0.04,0.01,0.03,0.03,0.01,0.08,0.12,0.04,0.06,0.02,0.01,0.08,0.04,0.1,0.09,0.07,0.03,0.01,0.0918593017803,0.00722672522722,0.04,0.01,0.01,0.02,0.02,12.7110549927
583,0.01,0.07,0.08,0.02,0.11,0.04,0.01,0.01,0.03,0.01,0.03,0.03,0.01,0.01,0.05,0.04,0.01,0.08,0.14,0.143934823548,0.00973495361333,0.03,0.11,0.04,0.02,0.01,14.7853630603
584,0.02,0.06,0.07,0.02,0.06,0.04,0.02,0.03,0.01,0.01,0.02,0.06,0.01,0.01,0.04,0.21,0.02,0.08,0.03,0.148372282711,0.00745027888339,0.11,0.02,0.01,0.01,0.03,19.9149971476
585,0.12,0.04,0.03,0.13,0.04,0.04,0.03,0.01,0.04,0.05,0.01,0.01,0.01,0.02,0.04,0.03,0.01,0.01,0.08,0.0759928477251,0.00738278233228,0.06,0.05,0.09,0.03,0.02,10.2932531808
586,0.02,0.02,0.03,0.09,0.04,0.02,0.01,0.06,0.01,0.02,0.05,0.02,0.04,0.01,0.03,0.05,0.01,0.04,0.15,0.140601984349,0.00711697931574,0.02,0.03,0.12,0.02,0.09,19.7558511992
587,0.03,0.03,0.01,0.1,0.01,0.02,0.02,0.09,0.08,0.01,0.1,0.04,0.06,0.11,0.01,0.04,0.01,0.01,0.01,0.1176372147,0.00733788631499,0.04,0.05,0.05,0.03,0.04,16.0314850421
588,0.02,0.06,0.06,0.06,0.01,0.04,0.04,0.01,0.03,0.04,0.01,0.01,0.03,0.09,0.03,0.04,0.1,0.04,0.03,0.142661611208,0.00809479322218,0.02,0.09,0.04,0.03,0.07,17.6238734322
589,0.01,0.01,0.09,0.03,0.04,0.07,0.04,0.06,0.02,0.02,0.11,0.02,0.04,0.04,0.03,0.03,0.01,0.12,0.03,0.0991334583637,0.00747459990068,0.01,0.02,0.05,0.09,0.01,13.2627110054
590,0.02,0.02,0.01,0.01,0.03,0.11,0.08,0.07,0.04,0.06,0.01,0.08,0.02,0.03,0.04,0.04,0.06,0.13,0.05,0.0822956197251,0.0067205137175,0.02,0.01,0.03,0.01,0.02,12.2454358676
591,0.04,0.06,0.05,0.06,0.02,0.04,0.01,0.07,0.03,0.1,0.02,0.02,0.01,0.06,0.06,0.04,0.05,0.05,0.03,0.141601582642,0.00815005319133,0.02,0.09,0.01,0.01,0.05,17.3743139238
592,0.02,0.02,0.03,0.07,0.03,0.03,0.08,0.03,0.04,0.02,0.03,0.02,0.07,0.01,0.03,0.06,0.01,0.1,0.05,0.0940062753862,0.0079010841099,0.04,0.07,0.07,0.05,0.02,11.8978957924
593,0.03,0.06,0.05,0.04,0.09,0.02,0.03,0.01,0.08,0.02,0.05,0.05,0.05,0.02,0.04,0.06,0.01,0.01,0.03,0.118972831432,0.00759196094808,0.04,0.03,0.02,0.12,0.04,15.6708961289
594,0.04,0.03,0.02,0.02,0.01,0.05,0.02,0.02,0.06,0.08,0.02,0.06,0.02,0.03,0.02,0.01,0.05,0.02,0.07,0.13495460632,0.00710461890803,0.12,0.03,0.1,0.07,0.03,18.9953336086
595,0.01,0.02,0.02,0.05,0.02,0.03,0.02,0.01,0.1,0.03,0.01,0.03,0.03,0.05,0.01,0.02,0.01,0.09,0.2,0.11685456206,0.00666341135245,0.07,0.02,0.01,0.1,0.04,17.5367474525
596,0.01,0.07,0.02,0.02,0.11,0.05,0.03,0.06,0.05,0.02,0.05,0.05,0.04,0.02,0.06,0.03,0.01,0.02,0.01,0.143135437399,0.00806873799073,0.03,0.05,0.1,0.02,0.07,17.7395074129
597,0.02,0.05,0.11,0.02,0.02,0.09,0.02,0.02,0.02,0.17,0.03,0.04,0.01,0.05,0.04,0.06,0.09,0.02,0.02,0.151045722702,0.00747803073896,0.01,0.05,0.01,0.02,0.01,20.1985961244
598,0.12,0.07,0.04,0.04,0.01,0.01,0.07,0.11,0.03,0.1,0.01,0.02,0.03,0.01,0.03,0.01,0.01,0.04,0.02,0.0614258174136,0.00740263677428,0.13,0.04,0.02,0.01,0.02,8.29782944734
599,0.03,0.04,0.06,0.03,0.08,0.05,0.07,0.04,0.05,0.01,0.06,0.01,0.03,0.01,0.01,0.06,0.09,0.13,0.01,0.0944927497935,0.00702339077772,0.02,0.01,0.02,0.07,0.01,13.4540071575
600,0.01,0.02,0.01,0.08,0.01,0.01,0.05,0.06,0.07,0.04,0.02,0.01,0.06,0.05,0.03,0.05,0.06,0.02,0.02,0.118932036583,0.00718501826852,0.06,0.02,0.02,0.15,0.07,16.5527813762
601,0.01,0.23,0.02,0.04,0.02,0.03,0.01,0.03,0.03,0.12,0.01,0.02,0.04,0.05,0.02,0.01,0.04,0.02,0.02,0.191767871498,0.00921901737742,0.04,0.11,0.05,0.02,0.01,20.8013352885
602,0.07,0.1,0.01,0.02,0.01,0.06,0.01,0.02,0.01,0.02,0.01,0.05,0.04,0.01,0.01,0.02,0.18,0.02,0.02,0.14649803909,0.00705021145718,0.12,0.05,0.01,0.04,0.09,20.7792404497
603,0.1,0.06,0.09,0.01,0.04,0.01,0.08,0.03,0.03,0.03,0.07,0.03,0.05,0.03,0.01,0.01,0.02,0.02,0.05,0.0660907966726,0.00763905864531,0.01,0.03,0.1,0.04,0.05,8.65169384623
604,0.03,0.02,0.02,0.09,0.07,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.02,0.09,0.1,0.02,0.07,0.07,0.06,0.125600163439,0.00800646256617,0.02,0.07,0.07,0.04,0.02,15.6873478644
605,0.13,0.02,0.03,0.11,0.01,0.07,0.02,0.03,0.05,0.15,0.01,0.01,0.03,0.01,0.01,0.03,0.05,0.02,0.02,0.0825755180856,0.00690292657005,0.03,0.05,0.02,0.05,0.04,11.962392653
606,0.05,0.1,0.01,0.03,0.03,0.04,0.08,0.01,0.04,0.01,0.09,0.03,0.02,0.03,0.09,0.01,0.04,0.02,0.04,0.087169637226,0.0083592377231,0.03,0.08,0.02,0.06,0.04,10.4279409336
607,0.03,0.04,0.02,0.01,0.01,0.03,0.09,0.01,0.04,0.11,0.03,0.02,0.01,0.05,0.02,0.02,0.01,0.02,0.04,0.121810965584,0.00786358558805,0.09,0.09,0.02,0.03,0.16,15.4905118307
608,0.03,0.08,0.02,0.04,0.01,0.08,0.09,0.02,0.01,0.01,0.06,0.02,0.04,0.06,0.02,0.01,0.01,0.01,0.01,0.0887395133239,0.0109571527965,0.07,0.16,0.01,0.09,0.04,8.09877483431
609,0.05,0.04,0.05,0.01,0.01,0.01,0.07,0.09,0.02,0.01,0.08,0.02,0.01,0.01,0.03,0.01,0.04,0.03,0.14,0.0930356894071,0.00665044699744,0.01,0.01,0.02,0.06,0.17,13.9893889002
610,0.02,0.01,0.01,0.01,0.06,0.06,0.02,0.06,0.08,0.06,0.08,0.09,0.02,0.09,0.01,0.08,0.03,0.02,0.02,0.131244914209,0.00693677288332,0.01,0.01,0.05,0.04,0.06,18.9201688474
611,0.05,0.03,0.03,0.06,0.03,0.01,0.01,0.06,0.13,0.01,0.01,0.04,0.04,0.08,0.05,0.02,0.02,0.02,0.04,0.118572126544,0.007248112771,0.06,0.04,0.06,0.06,0.04,16.3590344535
612,0.01,0.06,0.01,0.05,0.07,0.01,0.07,0.03,0.07,0.03,0.05,0.01,0.08,0.11,0.04,0.06,0.01,0.01,0.08,0.104016836711,0.00843861481077,0.02,0.08,0.02,0.01,0.01,12.3262927676
613,0.02,0.05,0.06,0.09,0.02,0.09,0.02,0.01,0.11,0.05,0.07,0.02,0.03,0.04,0.01,0.01,0.05,0.01,0.08,0.125510968627,0.00707364181008,0.05,0.05,0.01,0.04,0.01,17.7434724568
614,0.07,0.01,0.01,0.04,0.01,0.04,0.17,0.02,0.05,0.08,0.05,0.01,0.03,0.01,0.04,0.01,0.02,0.03,0.08,0.0182490712797,0.00701358090993,0.05,0.03,0.03,0.05,0.06,2.60196203824
615,0.04,0.01,0.08,0.05,0.05,0.03,0.02,0.06,0.03,0.04,0.01,0.01,0.01,0.07,0.02,0.11,0.11,0.09,0.01,0.136000456658,0.00738064997618,0.03,0.03,0.07,0.01,0.01,18.4266232781
616,0.01,0.1,0.04,0.04,0.06,0.03,0.09,0.06,0.03,0.12,0.03,0.02,0.09,0.03,0.03,0.04,0.06,0.01,0.01,0.110738250122,0.00721202955542,0.04,0.02,0.01,0.02,0.01,15.35465839
617,0.02,0.16,0.01,0.12,0.06,0.13,0.09,0.01,0.01,0.01,0.03,0.03,0.01,0.1,0.01,0.04,0.01,0.01,0.02,0.0861186985621,0.00726503443774,0.01,0.04,0.01,0.02,0.04,11.8538596479
618,0.06,0.03,0.08,0.04,0.02,0.08,0.03,0.02,0.05,0.04,0.04,0.01,0.02,0.04,0.05,0.04,0.03,0.03,0.01,0.11435697031,0.00716337531864,0.09,0.03,0.09,0.02,0.05,15.9641182018
619,0.04,0.01,0.04,0.03,0.03,0.04,0.02,0.07,0.05,0.01,0.01,0.08,0.08,0.01,0.04,0.05,0.04,0.03,0.03,0.120442255982,0.00864055913432,0.12,0.1,0.01,0.02,0.04,13.9391738554
620,0.01,0.03,0.02,0.06,0.03,0.05,0.01,0.02,0.01,0.01,0.01,0.02,0.03,0.03,0.07,0.09,0.06,0.13,0.04,0.159279139795,0.00752308492206,0.01,0.08,0.01,0.01,0.16,21.1720512855
621,0.06,0.06,0.01,0.06,0.04,0.01,0.04,0.06,0.04,0.05,0.04,0.03,0.03,0.03,0.01,0.01,0.02,0.03,0.05,0.107391478177,0.00859695890109,0.05,0.08,0.09,0.09,0.01,12.4917984851
622,0.05,0.05,0.01,0.05,0.1,0.07,0.01,0.04,0.03,0.07,0.01,0.05,0.03,0.07,0.02,0.04,0.01,0.01,0.01,0.12550306144,0.00733467026361,0.08,0.01,0.13,0.04,0.01,17.110934361
623,0.02,0.07,0.01,0.12,0.03,0.06,0.05,0.02,0.06,0.04,0.03,0.1,0.02,0.02,0.04,0.05,0.09,0.04,0.02,0.120464347656,0.00618534281922,0.01,0.01,0.04,0.02,0.03,19.4757754222
624,0.03,0.01,0.06,0.02,0.01,0.11,0.02,0.01,0.04,0.04,0.05,0.05,0.07,0.02,0.07,0.06,0.04,0.04,0.06,0.119383528497,0.00709352237703,0.04,0.02,0.1,0.01,0.02,16.8299361237
625,0.04,0.05,0.01,0.07,0.08,0.03,0.01,0.02,0.02,0.05,0.07,0.02,0.02,0.06,0.02,0.06,0.01,0.01,0.08,0.132249973814,0.00739535831727,0.16,0.04,0.04,0.01,0.02,17.8828351704
626,0.02,0.05,0.03,0.01,0.05,0.02,0.05,0.02,0.03,0.01,0.05,0.18,0.01,0.02,0.01,0.05,0.16,0.02,0.04,0.130930616243,0.0069492414593,0.06,0.02,0.02,0.04,0.03,18.840993943
627,0.03,0.02,0.04,0.01,0.02,0.09,0.02,0.05,0.02,0.06,0.07,0.04,0.02,0.12,0.08,0.02,0.07,0.02,0.06,0.11051800146,0.0071667331538,0.07,0.03,0.02,0.01,0.01,15.4209734182
628,0.02,0.02,0.1,0.05,0.01,0.08,0.02,0.11,0.11,0.04,0.02,0.02,0.04,0.01,0.01,0.04,0.02,0.03,0.05,0.122577158737,0.00670601914944,0.03,0.01,0.01,0.07,0.08,18.2786771116
629,0.07,0.24,0.01,0.01,0.06,0.06,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.09,0.01,0.02,0.142374503938,0.00724905802665,0.03,0.01,0.02,0.01,0.08,19.6404144393
630,0.01,0.05,0.01,0.04,0.04,0.02,0.03,0.04,0.08,0.01,0.04,0.08,0.01,0.01,0.13,0.04,0.05,0.03,0.02,0.141958567786,0.00814412906671,0.07,0.07,0.06,0.03,0.03,17.4307856154
631,0.09,0.03,0.01,0.01,0.14,0.03,0.01,0.07,0.1,0.19,0.02,0.01,0.01,0.01,0.06,0.01,0.04,0.01,0.02,0.118218070333,0.00789303306412,0.02,0.03,0.05,0.02,0.01,14.9775212358
632,0.11,0.04,0.07,0.05,0.01,0.09,0.09,0.01,0.03,0.01,0.02,0.07,0.08,0.02,0.08,0.01,0.02,0.02,0.01,0.0229397564835,0.00686782956476,0.01,0.02,0.03,0.05,0.05,3.34017556306
633,0.01,0.02,0.03,0.01,0.03,0.05,0.01,0.09,0.07,0.01,0.01,0.05,0.03,0.06,0.07,0.04,0.06,0.15,0.08,0.125731588856,0.00720714951107,0.04,0.04,0.02,0.01,0.01,17.44539761
634,0.22,0.01,0.01,0.04,0.06,0.08,0.03,0.04,0.02,0.08,0.01,0.01,0.06,0.01,0.02,0.03,0.04,0.02,0.04,0.0129229003796,0.00728443309289,0.01,0.02,0.05,0.04,0.05,1.77404339018
635,0.01,0.01,0.04,0.04,0.06,0.03,0.09,0.04,0.02,0.1,0.04,0.01,0.01,0.08,0.01,0.04,0.05,0.1,0.03,0.103847424281,0.00725160281279,0.06,0.05,0.01,0.02,0.05,14.3206166916
636,0.07,0.08,0.02,0.02,0.05,0.04,0.04,0.03,0.02,0.04,0.07,0.01,0.05,0.01,0.02,0.11,0.05,0.03,0.02,0.118196809095,0.00879209280831,0.03,0.09,0.04,0.03,0.03,13.4435351937
637,0.09,0.03,0.01,0.06,0.01,0.02,0.08,0.01,0.01,0.09,0.05,0.02,0.02,0.02,0.09,0.02,0.03,0.1,0.11,0.0571600095453,0.006626315108,0.02,0.01,0.07,0.01,0.02,8.62621360645
638,0.03,0.04,0.02,0.02,0.04,0.11,0.06,0.06,0.09,0.01,0.01,0.08,0.01,0.01,0.06,0.04,0.05,0.01,0.02,0.10791740946,0.00689099595134,0.04,0.02,0.07,0.02,0.08,15.6606403808
639,0.01,0.03,0.01,0.19,0.05,0.1,0.03,0.04,0.06,0.07,0.01,0.01,0.04,0.05,0.04,0.01,0.02,0.1,0.05,0.103457166597,0.00608669545171,0.02,0.02,0.02,0.01,0.01,16.9972635264
640,0.01,0.05,0.11,0.01,0.04,0.02,0.05,0.06,0.02,0.06,0.02,0.06,0.01,0.03,0.05,0.05,0.01,0.01,0.01,0.134638979097,0.00716981625337,0.18,0.01,0.04,0.04,0.05,18.7785815339
641,0.01,0.03,0.03,0.01,0.03,0.07,0.03,0.02,0.11,0.04,0.02,0.01,0.1,0.02,0.01,0.05,0.07,0.02,0.13,0.137957843118,0.00675852958593,0.04,0.02,0.05,0.01,0.07,20.4124050009
642,0.15,0.02,0.03,0.01,0.02,0.17,0.01,0.06,0.02,0.01,0.18,0.02,0.01,0.02,0.03,0.01,0.05,0.08,0.01,0.0407674308943,0.00713157251441,0.01,0.01,0.03,0.01,0.03,5.71647148114
643,0.1,0.01,0.01,0.03,0.14,0.03,0.01,0.02,0.05,0.04,0.01,0.06,0.03,0.04,0.02,0.04,0.03,0.05,0.06,0.0876092826956,0.00852723483183,0.02,0.08,0.01,0.07,0.04,10.274055356
644,0.01,0.01,0.01,0.02,0.01,0.02,0.06,0.09,0.11,0.05,0.01,0.01,0.02,0.02,0.03,0.03,0.13,0.12,0.07,0.123682164886,0.00717237554093,0.04,0.04,0.04,0.04,0.01,17.2442399566
645,0.03,0.01,0.02,0.08,0.01,0.09,0.06,0.1,0.02,0.02,0.03,0.01,0.15,0.06,0.05,0.02,0.05,0.01,0.01,0.0696959621426,0.00677023635233,0.06,0.01,0.01,0.05,0.04,10.2944651435
646,0.05,0.04,0.03,0.01,0.03,0.01,0.08,0.02,0.06,0.05,0.03,0.11,0.06,0.02,0.1,0.01,0.03,0.03,0.04,0.0697533812565,0.00685119997423,0.03,0.01,0.01,0.1,0.04,10.1811918378
647,0.01,0.03,0.02,0.06,0.01,0.01,0.1,0.01,0.01,0.01,0.06,0.04,0.06,0.13,0.02,0.02,0.13,0.04,0.02,0.0818737856844,0.00722241181186,0.03,0.02,0.03,0.12,0.01,11.3360727437
648,0.05,0.14,0.01,0.09,0.01,0.02,0.04,0.02,0.01,0.02,0.08,0.06,0.11,0.06,0.05,0.01,0.02,0.02,0.02,0.10609189601,0.00811163849194,0.01,0.08,0.03,0.02,0.02,13.0789724067
649,0.01,0.01,0.04,0.11,0.02,0.11,0.03,0.06,0.01,0.03,0.01,0.05,0.04,0.01,0.03,0.06,0.05,0.1,0.02,0.12476225114,0.00659210505964,0.02,0.01,0.13,0.01,0.03,18.9260107373
650,0.03,0.02,0.04,0.01,0.01,0.04,0.12,0.01,0.02,0.03,0.03,0.08,0.11,0.01,0.01,0.14,0.01,0.05,0.07,0.0661321035611,0.0070406147128,0.01,0.01,0.04,0.05,0.05,9.39294454514
651,0.03,0.03,0.02,0.03,0.12,0.01,0.01,0.01,0.01,0.03,0.12,0.01,0.07,0.03,0.05,0.03,0.11,0.03,0.08,0.132565913138,0.0078078617702,0.04,0.04,0.04,0.04,0.01,16.9785169154
652,0.03,0.01,0.02,0.01,0.04,0.02,0.02,0.02,0.02,0.15,0.06,0.08,0.01,0.11,0.01,0.04,0.01,0.04,0.05,0.135544934217,0.00667539710661,0.08,0.01,0.04,0.05,0.07,20.3051491997
653,0.02,0.01,0.02,0.07,0.01,0.02,0.07,0.07,0.09,0.01,0.06,0.05,0.02,0.07,0.04,0.01,0.01,0.19,0.01,0.0867705318428,0.00737481230879,0.01,0.06,0.04,0.02,0.02,11.7657952785
654,0.02,0.06,0.02,0.01,0.06,0.03,0.06,0.11,0.07,0.03,0.09,0.01,0.04,0.02,0.06,0.02,0.05,0.03,0.01,0.115657977795,0.00754770394918,0.02,0.03,0.05,0.04,0.06,15.3235975568
655,0.07,0.01,0.02,0.01,0.05,0.08,0.01,0.02,0.02,0.01,0.09,0.01,0.09,0.02,0.09,0.07,0.01,0.01,0.02,0.107877046773,0.008495765613,0.09,0.07,0.07,0.01,0.05,12.6977428154
656,0.06,0.08,0.08,0.08,0.03,0.03,0.01,0.01,0.02,0.02,0.02,0.07,0.03,0.01,0.02,0.13,0.02,0.05,0.01,0.139068443068,0.00752657547059,0.04,0.06,0.04,0.02,0.06,18.4769877896
657,0.01,0.08,0.02,0.11,0.01,0.01,0.04,0.04,0.02,0.07,0.04,0.02,0.01,0.06,0.08,0.03,0.03,0.09,0.02,0.139853196021,0.00649476330331,0.05,0.03,0.06,0.01,0.06,21.5332244593
658,0.05,0.13,0.03,0.15,0.01,0.04,0.02,0.04,0.02,0.02,0.01,0.11,0.03,0.09,0.05,0.01,0.01,0.02,0.01,0.104246142716,0.00633161055052,0.04,0.01,0.04,0.05,0.01,16.4643958886
659,0.05,0.02,0.04,0.03,0.06,0.03,0.06,0.01,0.03,0.01,0.07,0.03,0.02,0.01,0.01,0.01,0.02,0.08,0.03,0.0891567171408,0.00893935281808,0.1,0.08,0.05,0.13,0.02,9.97350915163
660,0.11,0.02,0.02,0.01,0.06,0.04,0.01,0.07,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.05,0.09,0.06,0.09,0.0980219711025,0.00911254921207,0.01,0.1,0.05,0.02,0.02,10.7568111646
661,0.05,0.07,0.06,0.03,0.02,0.02,0.07,0.03,0.03,0.03,0.01,0.01,0.03,0.02,0.07,0.02,0.04,0.03,0.03,0.094706017784,0.00836703462369,0.07,0.06,0.06,0.12,0.02,11.3189465615
662,0.06,0.05,0.02,0.04,0.01,0.01,0.02,0.1,0.01,0.01,0.03,0.03,0.01,0.09,0.01,0.04,0.02,0.17,0.01,0.111545014602,0.00892520914607,0.04,0.1,0.07,0.04,0.01,12.4977479829
663,0.05,0.03,0.02,0.01,0.04,0.01,0.05,0.04,0.02,0.04,0.14,0.03,0.01,0.09,0.03,0.03,0.03,0.07,0.02,0.104483977744,0.00746799024215,0.04,0.04,0.06,0.04,0.06,13.9909097837
664,0.01,0.01,0.04,0.04,0.06,0.1,0.06,0.01,0.01,0.03,0.04,0.04,0.04,0.02,0.04,0.02,0.06,0.09,0.02,0.114506909581,0.0110979361912,0.03,0.17,0.03,0.01,0.02,10.3178561859
665,0.01,0.05,0.05,0.02,0.02,0.01,0.01,0.03,0.09,0.07,0.08,0.05,0.02,0.01,0.05,0.04,0.04,0.01,0.05,0.161729543988,0.0098146969352,0.01,0.12,0.03,0.1,0.03,16.4783023924
666,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.12,0.12,0.01,0.02,0.09,0.01,0.01,0.05,0.02,0.12,0.03,0.03,0.143308599529,0.00813264069771,0.04,0.08,0.02,0.01,0.07,17.6214104196
667,0.03,0.02,0.02,0.01,0.09,0.02,0.03,0.02,0.01,0.06,0.02,0.04,0.02,0.01,0.05,0.01,0.01,0.13,0.11,0.131666075812,0.00745718610858,0.03,0.03,0.15,0.01,0.07,17.6562679132
668,0.03,0.09,0.06,0.03,0.01,0.03,0.01,0.01,0.02,0.08,0.04,0.01,0.02,0.06,0.01,0.03,0.01,0.07,0.01,0.15312271878,0.00998678980843,0.09,0.13,0.03,0.1,0.02,15.3325264392
669,0.04,0.03,0.18,0.03,0.03,0.01,0.02,0.01,0.03,0.08,0.04,0.04,0.01,0.01,0.01,0.03,0.02,0.07,0.17,0.127189338459,0.00698580122787,0.02,0.01,0.06,0.01,0.04,18.2068361682
670,0.08,0.01,0.02,0.14,0.03,0.05,0.05,0.02,0.03,0.01,0.05,0.04,0.01,0.02,0.05,0.03,0.05,0.04,0.01,0.0729708584747,0.00825567542184,0.04,0.09,0.03,0.08,0.02,8.83887201786
671,0.02,0.03,0.02,0.05,0.06,0.05,0.01,0.03,0.01,0.01,0.09,0.01,0.01,0.07,0.05,0.09,0.02,0.01,0.01,0.156177263878,0.0108422668896,0.07,0.15,0.06,0.01,0.06,14.4044843637
672,0.03,0.03,0.02,0.05,0.06,0.02,0.03,0.01,0.08,0.04,0.04,0.04,0.02,0.05,0.01,0.01,0.04,0.05,0.06,0.126440676269,0.00814652799064,0.03,0.07,0.08,0.1,0.03,15.5208054786
673,0.01,0.03,0.02,0.02,0.01,0.01,0.03,0.01,0.1,0.07,0.01,0.01,0.06,0.08,0.05,0.06,0.04,0.05,0.18,0.129381723361,0.00674433175061,0.05,0.01,0.05,0.03,0.01,19.1837721134
674,0.03,0.08,0.08,0.03,0.03,0.04,0.01,0.04,0.01,0.02,0.01,0.05,0.02,0.01,0.01,0.01,0.04,0.01,0.15,0.147021569236,0.00765709886457,0.05,0.01,0.19,0.05,0.02,19.2006883856
675,0.09,0.02,0.03,0.07,0.01,0.05,0.09,0.08,0.01,0.01,0.06,0.03,0.01,0.04,0.01,0.04,0.04,0.1,0.06,0.0437853563217,0.00833742102014,0.01,0.09,0.03,0.01,0.01,5.25166669836
676,0.04,0.02,0.03,0.08,0.03,0.04,0.04,0.05,0.1,0.04,0.04,0.01,0.01,0.04,0.02,0.03,0.06,0.01,0.02,0.131629082097,0.0113348416355,0.03,0.18,0.02,0.01,0.05,11.6127852802
677,0.06,0.02,0.01,0.05,0.01,0.09,0.01,0.06,0.01,0.01,0.01,0.01,0.06,0.21,0.02,0.03,0.1,0.05,0.02,0.0994854577551,0.0065713314197,0.03,0.01,0.03,0.01,0.08,15.1393152165
678,0.07,0.06,0.02,0.02,0.03,0.02,0.01,0.05,0.09,0.07,0.04,0.03,0.05,0.04,0.01,0.05,0.03,0.01,0.04,0.125765232633,0.00725749061004,0.11,0.03,0.06,0.05,0.01,17.3290245059
679,0.02,0.01,0.03,0.14,0.01,0.14,0.02,0.04,0.02,0.11,0.01,0.02,0.01,0.03,0.05,0.02,0.02,0.05,0.07,0.109420775402,0.00591244217555,0.01,0.01,0.01,0.07,0.08,18.5068660552
680,0.01,0.09,0.02,0.05,0.07,0.01,0.04,0.03,0.07,0.04,0.03,0.04,0.07,0.01,0.01,0.05,0.05,0.07,0.06,0.143727598219,0.00664457163153,0.03,0.02,0.04,0.02,0.07,21.6308298246
681,0.08,0.06,0.02,0.04,0.07,0.04,0.04,0.02,0.12,0.01,0.02,0.01,0.05,0.05,0.05,0.05,0.01,0.05,0.04,0.0761528933946,0.0069354201676,0.01,0.01,0.01,0.1,0.04,10.9802854844
682,0.06,0.03,0.01,0.03,0.06,0.09,0.04,0.05,0.02,0.02,0.02,0.05,0.02,0.01,0.01,0.05,0.08,0.02,0.04,0.109657114206,0.00794909799196,0.01,0.04,0.16,0.06,0.02,13.7949128715
683,0.04,0.03,0.09,0.03,0.04,0.04,0.13,0.03,0.02,0.01,0.02,0.01,0.01,0.15,0.02,0.01,0.02,0.03,0.01,0.0545636132294,0.00761245165235,0.06,0.04,0.06,0.04,0.06,7.16767944431
684,0.04,0.01,0.01,0.01,0.06,0.02,0.05,0.1,0.05,0.03,0.03,0.08,0.06,0.07,0.01,0.04,0.02,0.03,0.05,0.0809928848352,0.00770557580298,0.03,0.02,0.03,0.13,0.02,10.5109451787
685,0.02,0.01,0.02,0.02,0.1,0.05,0.04,0.01,0.01,0.02,0.01,0.1,0.01,0.17,0.05,0.01,0.05,0.04,0.02,0.110510644025,0.00819195929498,0.03,0.06,0.09,0.03,0.03,13.4901358815
686,0.02,0.19,0.02,0.03,0.02,0.03,0.08,0.06,0.06,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.05,0.06,0.02,0.141284200796,0.00797750735818,0.01,0.03,0.18,0.01,0.02,17.7103190825
687,0.01,0.03,0.01,0.02,0.02,0.01,0.01,0.01,0.07,0.08,0.01,0.09,0.01,0.19,0.07,0.15,0.02,0.02,0.06,0.144878258038,0.00711764330061,0.02,0.01,0.02,0.03,0.03,20.3548073315
688,0.07,0.04,0.06,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.06,0.04,0.01,0.08,0.13,0.01,0.08,0.1,0.114290983496,0.00735910858414,0.02,0.05,0.02,0.02,0.07,15.530547238
