,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
574,0.06,0.03,0.04,0.06,0.01,0.04,0.04,0.09,0.05,0.01,0.04,0.01,0.05,0.04,0.03,0.07,0.03,0.04,0.04,0.103763361508,0.00721472021804,0.04,0.03,0.09,0.02,0.04,14.382173996
575,0.06,0.01,0.05,0.03,0.08,0.02,0.02,0.01,0.03,0.05,0.04,0.01,0.05,0.02,0.02,0.03,0.01,0.08,0.06,0.12456743546,0.00720438095817,0.03,0.04,0.09,0.04,0.12,17.2905120069
576,0.04,0.02,0.02,0.11,0.02,0.01,0.08,0.03,0.01,0.01,0.05,0.02,0.02,0.11,0.1,0.01,0.07,0.03,0.01,0.0889136685233,0.0066493730785,0.03,0.03,0.06,0.01,0.1,13.3717370756
577,0.02,0.03,0.03,0.05,0.05,0.07,0.02,0.06,0.07,0.02,0.01,0.02,0.22,0.03,0.01,0.01,0.01,0.03,0.05,0.110768862096,0.00759506211264,0.03,0.06,0.02,0.02,0.06,14.5843260336
578,0.01,0.03,0.02,0.02,0.05,0.06,0.01,0.02,0.01,0.03,0.07,0.03,0.07,0.03,0.01,0.05,0.02,0.01,0.09,0.146279212511,0.00934829552876,0.06,0.1,0.1,0.07,0.03,15.6476880797
579,0.07,0.01,0.06,0.02,0.09,0.06,0.01,0.04,0.09,0.04,0.03,0.03,0.02,0.02,0.06,0.09,0.02,0.05,0.04,0.114913907423,0.00803507011042,0.01,0.06,0.03,0.01,0.04,14.3015438376
580,0.01,0.03,0.02,0.04,0.05,0.13,0.04,0.03,0.01,0.05,0.05,0.02,0.08,0.05,0.06,0.01,0.01,0.06,0.03,0.0974589378013,0.00704451124818,0.05,0.01,0.05,0.09,0.02,13.8347337903
581,0.01,0.03,0.02,0.02,0.01,0.02,0.08,0.06,0.01,0.09,0.04,0.1,0.02,0.02,0.01,0.04,0.01,0.04,0.08,0.114066421712,0.00893012715893,0.06,0.11,0.05,0.04,0.03,12.773213604
582,0.01,0.01,0.02,0.03,0.03,0.01,0.04,0.03,0.1,0.1,0.01,0.04,0.09,0.01,0.01,0.03,0.02,0.11,0.14,0.128398648227,0.0060893147763,0.04,0.01,0.01,0.01,0.09,21.0858943811
583,0.1,0.01,0.05,0.03,0.02,0.03,0.06,0.09,0.01,0.01,0.04,0.06,0.05,0.02,0.14,0.02,0.04,0.01,0.03,0.0597926799034,0.00748014875512,0.01,0.02,0.09,0.01,0.05,7.99351481646
584,0.01,0.03,0.03,0.03,0.03,0.08,0.04,0.02,0.12,0.05,0.07,0.03,0.02,0.05,0.04,0.04,0.07,0.02,0.08,0.128599050971,0.00741766523271,0.03,0.05,0.04,0.01,0.01,17.336863681
585,0.01,0.08,0.02,0.03,0.17,0.01,0.19,0.02,0.04,0.01,0.02,0.01,0.03,0.05,0.03,0.02,0.04,0.03,0.01,0.0445990696688,0.0082212027201,0.01,0.01,0.07,0.06,0.03,5.42488382628
586,0.01,0.1,0.06,0.01,0.03,0.03,0.02,0.01,0.03,0.07,0.06,0.03,0.01,0.02,0.04,0.03,0.07,0.09,0.08,0.150280774147,0.0071000692974,0.05,0.04,0.01,0.07,0.03,21.1660996326
587,0.05,0.04,0.03,0.02,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.04,0.03,0.01,0.03,0.14,0.04,0.12,0.124201980605,0.00775962630364,0.1,0.06,0.01,0.1,0.03,16.0061806774
588,0.02,0.03,0.1,0.01,0.03,0.03,0.05,0.01,0.01,0.03,0.16,0.02,0.04,0.01,0.08,0.08,0.01,0.01,0.02,0.135248540063,0.00700182867484,0.01,0.02,0.03,0.01,0.18,19.316173866
589,0.07,0.02,0.03,0.19,0.02,0.05,0.04,0.03,0.01,0.01,0.05,0.06,0.01,0.01,0.04,0.01,0.04,0.04,0.01,0.0855826386125,0.0118530861546,0.01,0.2,0.01,0.03,0.01,7.22028318164
590,0.03,0.06,0.03,0.07,0.06,0.07,0.02,0.09,0.01,0.03,0.02,0.02,0.11,0.02,0.01,0.02,0.02,0.01,0.14,0.10851463486,0.00676767780218,0.06,0.01,0.03,0.01,0.05,16.0342495657
591,0.01,0.02,0.12,0.01,0.06,0.08,0.05,0.12,0.02,0.06,0.01,0.01,0.03,0.01,0.05,0.01,0.03,0.13,0.02,0.10697377459,0.00756994188864,0.01,0.02,0.06,0.05,0.01,14.1313864973
592,0.03,0.03,0.03,0.03,0.03,0.06,0.05,0.03,0.01,0.03,0.07,0.02,0.01,0.11,0.02,0.11,0.06,0.01,0.01,0.126477793994,0.00823603815912,0.04,0.06,0.11,0.02,0.02,15.356630403
593,0.01,0.13,0.03,0.03,0.04,0.03,0.05,0.01,0.01,0.01,0.14,0.01,0.05,0.03,0.02,0.04,0.04,0.05,0.03,0.119492895986,0.00780535776379,0.05,0.01,0.02,0.14,0.02,15.3090863484
594,0.04,0.03,0.02,0.01,0.04,0.01,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.02,0.08,0.08,0.07,0.02,0.06,0.130629521307,0.00663343426257,0.02,0.02,0.01,0.08,0.17,19.6925930274
595,0.04,0.02,0.07,0.04,0.01,0.05,0.08,0.05,0.01,0.08,0.04,0.01,0.07,0.01,0.03,0.04,0.01,0.03,0.01,0.103267951373,0.00867090267017,0.01,0.1,0.06,0.03,0.1,11.9097117452
596,0.02,0.03,0.09,0.06,0.02,0.04,0.03,0.09,0.02,0.01,0.09,0.07,0.08,0.01,0.05,0.02,0.01,0.04,0.05,0.105099593491,0.00700385717226,0.06,0.01,0.05,0.04,0.01,15.0059589889
597,0.02,0.01,0.05,0.08,0.09,0.04,0.07,0.03,0.04,0.06,0.01,0.09,0.02,0.04,0.03,0.01,0.01,0.01,0.02,0.0931752970259,0.00930022005208,0.01,0.11,0.03,0.1,0.02,10.018612087
598,0.1,0.1,0.01,0.07,0.02,0.05,0.02,0.03,0.09,0.06,0.02,0.01,0.01,0.02,0.05,0.02,0.03,0.05,0.03,0.104074887563,0.00794859999951,0.02,0.08,0.03,0.05,0.03,13.0934865975
599,0.05,0.01,0.07,0.03,0.07,0.07,0.03,0.03,0.07,0.03,0.03,0.03,0.01,0.15,0.04,0.04,0.07,0.02,0.02,0.0971587165029,0.00754073734899,0.01,0.04,0.02,0.05,0.01,12.8845114219
600,0.08,0.05,0.04,0.01,0.04,0.04,0.05,0.03,0.07,0.11,0.08,0.01,0.07,0.02,0.03,0.02,0.03,0.06,0.01,0.0953494568488,0.00650353258826,0.01,0.01,0.01,0.03,0.09,14.6611792214
601,0.05,0.03,0.02,0.08,0.02,0.03,0.05,0.02,0.04,0.01,0.01,0.07,0.04,0.02,0.05,0.02,0.04,0.02,0.08,0.101278961245,0.00750217807132,0.12,0.08,0.01,0.01,0.08,13.4999409881
602,0.05,0.01,0.01,0.02,0.06,0.01,0.05,0.01,0.01,0.08,0.12,0.01,0.06,0.03,0.08,0.02,0.03,0.07,0.01,0.0997774572326,0.00745078045956,0.13,0.04,0.03,0.03,0.03,13.3915443857
603,0.03,0.03,0.1,0.05,0.03,0.01,0.05,0.05,0.02,0.03,0.06,0.08,0.03,0.03,0.01,0.01,0.12,0.02,0.04,0.107091414723,0.00729067152974,0.02,0.04,0.01,0.1,0.03,14.6888272618
604,0.01,0.01,0.07,0.08,0.15,0.01,0.08,0.01,0.01,0.02,0.01,0.1,0.02,0.02,0.02,0.05,0.01,0.03,0.05,0.100191779162,0.00730185165941,0.07,0.03,0.02,0.03,0.09,13.7214207896
605,0.09,0.03,0.01,0.04,0.11,0.01,0.01,0.05,0.09,0.02,0.07,0.03,0.05,0.02,0.01,0.03,0.04,0.01,0.06,0.104318109193,0.00685749363611,0.02,0.01,0.03,0.06,0.1,15.2122794024
606,0.06,0.05,0.03,0.08,0.01,0.15,0.01,0.06,0.03,0.08,0.09,0.05,0.03,0.05,0.02,0.01,0.01,0.03,0.04,0.093503160643,0.00639591639065,0.06,0.01,0.01,0.02,0.01,14.6191968331
607,0.01,0.02,0.03,0.06,0.12,0.05,0.01,0.05,0.02,0.04,0.04,0.05,0.08,0.01,0.05,0.1,0.02,0.06,0.02,0.135568303411,0.00803713188635,0.04,0.06,0.03,0.02,0.01,16.8677465205
608,0.05,0.04,0.01,0.07,0.03,0.01,0.03,0.02,0.01,0.06,0.08,0.1,0.07,0.03,0.04,0.09,0.04,0.04,0.02,0.113665265589,0.00651785101712,0.05,0.02,0.02,0.03,0.04,17.4390708364
609,0.02,0.03,0.05,0.01,0.15,0.02,0.02,0.05,0.05,0.06,0.02,0.02,0.03,0.12,0.02,0.01,0.02,0.03,0.02,0.139510506675,0.00767328969258,0.08,0.02,0.08,0.01,0.06,18.1813162626
610,0.06,0.01,0.04,0.04,0.04,0.02,0.02,0.08,0.01,0.04,0.09,0.02,0.07,0.03,0.01,0.07,0.04,0.01,0.09,0.100249676793,0.00799310002775,0.05,0.06,0.01,0.07,0.02,12.5420270539
611,0.03,0.01,0.01,0.07,0.05,0.12,0.02,0.01,0.06,0.01,0.01,0.04,0.1,0.04,0.01,0.07,0.02,0.01,0.1,0.106853538975,0.006748691666,0.07,0.03,0.03,0.03,0.05,15.8332228324
612,0.03,0.12,0.01,0.02,0.09,0.03,0.01,0.01,0.03,0.04,0.03,0.08,0.07,0.01,0.01,0.01,0.05,0.13,0.02,0.141281733298,0.00807408930255,0.07,0.08,0.01,0.03,0.01,17.4981633226
613,0.01,0.01,0.08,0.04,0.06,0.15,0.03,0.03,0.03,0.05,0.02,0.01,0.03,0.05,0.06,0.01,0.02,0.02,0.05,0.117071343474,0.0074025212057,0.05,0.01,0.13,0.04,0.01,15.8150635737
614,0.04,0.06,0.01,0.02,0.02,0.12,0.01,0.03,0.07,0.01,0.11,0.03,0.08,0.02,0.06,0.05,0.03,0.01,0.02,0.115202505815,0.00702772864456,0.05,0.01,0.03,0.07,0.04,16.3925660254
615,0.11,0.02,0.08,0.02,0.02,0.01,0.01,0.04,0.01,0.07,0.07,0.04,0.02,0.16,0.01,0.03,0.04,0.08,0.02,0.0859771150125,0.00694595872303,0.01,0.02,0.03,0.04,0.04,12.378005462
616,0.03,0.03,0.04,0.03,0.03,0.01,0.04,0.13,0.01,0.01,0.03,0.13,0.04,0.03,0.08,0.04,0.01,0.02,0.01,0.112907370651,0.00940665478086,0.03,0.1,0.08,0.03,0.01,12.0029248741
617,0.11,0.04,0.05,0.04,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.15,0.04,0.06,0.04,0.06,0.06,0.0940108693316,0.00681996897771,0.02,0.01,0.08,0.02,0.05,13.7846476485
618,0.02,0.01,0.04,0.02,0.07,0.03,0.02,0.03,0.01,0.05,0.06,0.01,0.06,0.01,0.05,0.01,0.01,0.1,0.09,0.132228036645,0.0136740276804,0.02,0.23,0.02,0.01,0.02,9.67001382
619,0.01,0.01,0.07,0.1,0.08,0.01,0.03,0.01,0.04,0.06,0.02,0.03,0.05,0.09,0.1,0.03,0.03,0.01,0.01,0.119198762884,0.00683795035417,0.05,0.01,0.03,0.08,0.04,17.4319433031
620,0.03,0.03,0.03,0.03,0.03,0.07,0.01,0.01,0.01,0.04,0.03,0.04,0.04,0.01,0.03,0.01,0.01,0.24,0.02,0.123763323243,0.00773396245864,0.02,0.06,0.08,0.09,0.03,16.0025761574
621,0.06,0.02,0.03,0.01,0.04,0.01,0.01,0.08,0.01,0.03,0.05,0.05,0.09,0.02,0.05,0.03,0.03,0.05,0.01,0.135978968457,0.00645126460704,0.03,0.02,0.03,0.01,0.23,21.0778780193
622,0.01,0.03,0.01,0.01,0.02,0.03,0.04,0.01,0.05,0.04,0.01,0.09,0.08,0.06,0.07,0.06,0.05,0.01,0.02,0.130450733654,0.00968334524176,0.02,0.13,0.01,0.09,0.05,13.4716598858
623,0.02,0.01,0.06,0.01,0.02,0.01,0.05,0.05,0.05,0.06,0.05,0.02,0.05,0.07,0.19,0.03,0.02,0.11,0.01,0.103954563351,0.0079331649281,0.01,0.05,0.03,0.01,0.01,13.1037945502
624,0.05,0.05,0.02,0.01,0.11,0.02,0.06,0.02,0.07,0.01,0.03,0.03,0.04,0.02,0.01,0.2,0.02,0.01,0.04,0.113629110082,0.0087872704657,0.04,0.07,0.01,0.03,0.03,12.9311042064
625,0.02,0.04,0.01,0.04,0.01,0.03,0.01,0.01,0.01,0.29,0.06,0.03,0.02,0.06,0.07,0.03,0.03,0.03,0.06,0.167302162345,0.00657793061647,0.01,0.01,0.04,0.01,0.07,25.4338593852
626,0.01,0.01,0.01,0.01,0.05,0.01,0.06,0.04,0.02,0.08,0.01,0.05,0.1,0.03,0.02,0.03,0.05,0.13,0.04,0.114275254329,0.00775404645765,0.02,0.07,0.04,0.07,0.04,14.7374993112
627,0.02,0.1,0.02,0.04,0.02,0.07,0.04,0.03,0.02,0.02,0.01,0.05,0.03,0.01,0.06,0.03,0.21,0.02,0.05,0.143074056327,0.00690372866432,0.01,0.04,0.01,0.02,0.07,20.7241714273
628,0.04,0.05,0.05,0.01,0.02,0.06,0.01,0.02,0.07,0.06,0.11,0.09,0.03,0.08,0.03,0.05,0.05,0.01,0.01,0.136581340656,0.00741174122133,0.02,0.05,0.04,0.01,0.03,18.4276995887
629,0.02,0.03,0.23,0.03,0.04,0.01,0.04,0.01,0.04,0.06,0.04,0.09,0.02,0.05,0.04,0.01,0.03,0.03,0.03,0.116950166975,0.00696656823626,0.09,0.01,0.01,0.03,0.01,16.7873424919
630,0.04,0.02,0.01,0.02,0.04,0.02,0.09,0.01,0.01,0.08,0.06,0.01,0.03,0.02,0.05,0.02,0.01,0.01,0.04,0.1015651776,0.0104033274499,0.11,0.14,0.08,0.04,0.04,9.76275889507
631,0.02,0.05,0.08,0.01,0.01,0.08,0.08,0.02,0.07,0.01,0.01,0.06,0.01,0.03,0.13,0.1,0.01,0.05,0.04,0.0940855512154,0.00718665899897,0.03,0.01,0.05,0.03,0.01,13.0916954915
632,0.2,0.01,0.04,0.12,0.02,0.03,0.06,0.05,0.02,0.02,0.02,0.01,0.1,0.02,0.02,0.05,0.11,0.01,0.03,0.0025969391137,0.00678980871829,0.01,0.01,0.01,0.01,0.02,0.382476034517
633,0.04,0.01,0.03,0.02,0.03,0.08,0.01,0.05,0.07,0.01,0.01,0.07,0.13,0.01,0.01,0.04,0.07,0.09,0.01,0.121166293913,0.00665095070011,0.07,0.02,0.06,0.02,0.04,18.2178908515
634,0.02,0.03,0.02,0.03,0.18,0.03,0.06,0.05,0.06,0.02,0.03,0.01,0.04,0.02,0.04,0.01,0.02,0.02,0.03,0.110065595856,0.00824198452229,0.09,0.02,0.12,0.04,0.01,13.3542589844
635,0.03,0.01,0.02,0.01,0.01,0.05,0.07,0.1,0.21,0.02,0.04,0.02,0.03,0.04,0.02,0.01,0.02,0.01,0.02,0.0918560851979,0.00834476738774,0.06,0.06,0.02,0.11,0.01,11.0076268073
636,0.08,0.01,0.06,0.02,0.02,0.02,0.04,0.13,0.02,0.01,0.01,0.12,0.03,0.06,0.01,0.03,0.03,0.1,0.02,0.0801753327837,0.00743631624711,0.03,0.05,0.03,0.02,0.05,10.7815926757
637,0.02,0.06,0.03,0.02,0.01,0.02,0.04,0.07,0.05,0.06,0.05,0.02,0.01,0.02,0.14,0.03,0.03,0.03,0.07,0.132717519794,0.00821500919299,0.03,0.07,0.05,0.02,0.05,16.1554925473
638,0.02,0.03,0.06,0.05,0.03,0.01,0.01,0.01,0.11,0.07,0.09,0.04,0.02,0.02,0.01,0.03,0.08,0.04,0.01,0.156320014127,0.00669843676246,0.01,0.02,0.03,0.11,0.09,23.3367903095
639,0.03,0.01,0.04,0.01,0.03,0.11,0.09,0.02,0.02,0.01,0.03,0.02,0.05,0.04,0.05,0.09,0.02,0.06,0.02,0.0763649929262,0.00892950274904,0.03,0.09,0.05,0.07,0.01,8.55198716797
640,0.25,0.03,0.03,0.04,0.02,0.01,0.02,0.03,0.03,0.03,0.01,0.03,0.06,0.07,0.01,0.02,0.08,0.04,0.06,0.00365971485561,0.00713449982456,0.04,0.01,0.02,0.04,0.02,0.512960255884
641,0.05,0.01,0.01,0.01,0.04,0.04,0.08,0.01,0.01,0.01,0.1,0.03,0.09,0.03,0.05,0.06,0.01,0.01,0.04,0.0826623358076,0.0109400386782,0.02,0.16,0.02,0.04,0.07,7.55594548058
642,0.08,0.03,0.08,0.02,0.03,0.01,0.04,0.03,0.04,0.04,0.06,0.03,0.01,0.06,0.06,0.03,0.03,0.02,0.05,0.0918603897363,0.00750083372326,0.02,0.02,0.09,0.09,0.03,12.2466905847
643,0.04,0.15,0.06,0.03,0.01,0.02,0.03,0.03,0.04,0.02,0.09,0.02,0.01,0.02,0.04,0.01,0.11,0.1,0.02,0.142163496344,0.00719588671103,0.04,0.04,0.04,0.01,0.02,19.7562165793
644,0.04,0.01,0.02,0.04,0.03,0.02,0.04,0.01,0.1,0.03,0.06,0.08,0.02,0.03,0.07,0.08,0.02,0.05,0.02,0.115648265489,0.00773132453443,0.01,0.05,0.09,0.07,0.01,14.9584026611
645,0.12,0.02,0.03,0.06,0.02,0.04,0.04,0.04,0.02,0.02,0.03,0.04,0.06,0.01,0.11,0.01,0.08,0.07,0.01,0.0565237745962,0.00757891812151,0.03,0.06,0.02,0.04,0.02,7.45802681728
646,0.03,0.01,0.02,0.13,0.04,0.01,0.03,0.01,0.01,0.04,0.06,0.06,0.17,0.05,0.08,0.01,0.01,0.08,0.04,0.0921351800913,0.00632230066011,0.01,0.01,0.06,0.01,0.02,14.5730462761
647,0.03,0.07,0.09,0.1,0.04,0.02,0.02,0.03,0.02,0.01,0.04,0.04,0.01,0.01,0.01,0.04,0.08,0.02,0.01,0.151649094879,0.00653201155218,0.04,0.02,0.07,0.06,0.12,23.2162931231
648,0.06,0.16,0.06,0.04,0.03,0.03,0.03,0.06,0.02,0.01,0.06,0.03,0.01,0.06,0.01,0.08,0.06,0.02,0.03,0.122101555099,0.00713525783889,0.02,0.01,0.03,0.06,0.02,17.1124236651
649,0.02,0.03,0.13,0.02,0.11,0.02,0.07,0.1,0.02,0.04,0.08,0.07,0.02,0.01,0.05,0.01,0.02,0.01,0.01,0.100104039786,0.00803199502032,0.01,0.04,0.03,0.03,0.05,12.4631600907
650,0.02,0.05,0.09,0.09,0.02,0.03,0.04,0.12,0.01,0.08,0.03,0.06,0.08,0.03,0.05,0.02,0.02,0.01,0.01,0.113362679105,0.00660491455296,0.01,0.01,0.01,0.04,0.07,17.1633831439
651,0.08,0.06,0.01,0.01,0.01,0.05,0.04,0.04,0.02,0.01,0.1,0.03,0.08,0.03,0.04,0.02,0.18,0.03,0.07,0.0904467510803,0.00677737848947,0.03,0.01,0.01,0.01,0.03,13.3453888138
652,0.04,0.03,0.06,0.08,0.01,0.1,0.03,0.01,0.01,0.02,0.01,0.05,0.02,0.01,0.08,0.03,0.01,0.07,0.1,0.0947790255996,0.00750368907478,0.02,0.05,0.07,0.08,0.01,12.6309905241
653,0.07,0.07,0.08,0.03,0.02,0.03,0.08,0.02,0.03,0.02,0.01,0.03,0.01,0.09,0.03,0.03,0.09,0.09,0.03,0.0689422071373,0.0067597261744,0.04,0.01,0.01,0.07,0.01,10.1989644785
654,0.02,0.03,0.06,0.08,0.02,0.02,0.02,0.02,0.06,0.01,0.02,0.1,0.01,0.02,0.05,0.02,0.01,0.02,0.02,0.120336025002,0.00761170953598,0.16,0.02,0.02,0.16,0.03,15.8093296169
655,0.04,0.07,0.06,0.08,0.1,0.02,0.05,0.03,0.08,0.11,0.02,0.02,0.03,0.01,0.02,0.01,0.02,0.06,0.01,0.107964197366,0.00691976648347,0.02,0.01,0.03,0.09,0.01,15.602289127
656,0.01,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.05,0.02,0.01,0.04,0.01,0.03,0.1,0.01,0.05,0.09,0.04,0.132425358693,0.0113910387568,0.06,0.16,0.03,0.14,0.01,11.6253979571
657,0.02,0.01,0.01,0.03,0.02,0.06,0.06,0.04,0.04,0.05,0.01,0.12,0.03,0.01,0.05,0.03,0.06,0.06,0.02,0.107414599436,0.00986841708378,0.01,0.14,0.02,0.08,0.02,10.8846837871
658,0.01,0.04,0.07,0.01,0.06,0.04,0.07,0.06,0.01,0.13,0.01,0.1,0.01,0.01,0.05,0.03,0.02,0.05,0.07,0.105594975498,0.00707480817275,0.05,0.02,0.01,0.06,0.01,14.9254895567
659,0.05,0.02,0.15,0.06,0.07,0.05,0.06,0.02,0.01,0.08,0.02,0.01,0.02,0.04,0.02,0.02,0.07,0.1,0.02,0.0883494109321,0.00672013789508,0.06,0.01,0.01,0.02,0.01,13.1469639926
660,0.05,0.01,0.07,0.01,0.06,0.05,0.04,0.09,0.03,0.03,0.06,0.01,0.03,0.01,0.02,0.07,0.01,0.02,0.03,0.115045784298,0.00723795305922,0.05,0.02,0.06,0.05,0.12,15.8947955805
661,0.04,0.02,0.02,0.01,0.01,0.04,0.01,0.11,0.01,0.01,0.04,0.14,0.02,0.02,0.1,0.03,0.01,0.05,0.05,0.112733769515,0.00941268745869,0.06,0.11,0.03,0.05,0.01,11.9767887768
662,0.05,0.08,0.01,0.05,0.02,0.08,0.02,0.17,0.04,0.01,0.03,0.02,0.05,0.01,0.05,0.04,0.04,0.02,0.05,0.114531083584,0.00797979149145,0.01,0.04,0.08,0.01,0.02,14.3526411319
663,0.1,0.05,0.05,0.01,0.02,0.03,0.1,0.09,0.02,0.04,0.02,0.11,0.04,0.01,0.01,0.05,0.03,0.01,0.08,0.040498281146,0.00775040720186,0.02,0.05,0.02,0.03,0.01,5.22531011484
664,0.04,0.04,0.04,0.04,0.02,0.01,0.04,0.13,0.01,0.01,0.02,0.05,0.06,0.02,0.08,0.01,0.05,0.07,0.04,0.092686885808,0.00757633827582,0.02,0.03,0.02,0.11,0.04,12.2337311817
665,0.02,0.03,0.02,0.02,0.03,0.03,0.08,0.02,0.07,0.01,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.07,0.06,0.116860344329,0.00787546123102,0.01,0.09,0.02,0.03,0.17,14.838539725
666,0.01,0.01,0.02,0.09,0.03,0.03,0.07,0.03,0.05,0.01,0.1,0.01,0.14,0.06,0.03,0.03,0.02,0.06,0.01,0.0955951370175,0.00855693511197,0.01,0.1,0.04,0.01,0.03,11.1716561791
667,0.01,0.05,0.03,0.06,0.01,0.02,0.13,0.03,0.05,0.03,0.08,0.01,0.05,0.03,0.01,0.05,0.02,0.06,0.04,0.0856028084305,0.00682513696542,0.06,0.03,0.05,0.02,0.07,12.5422843328
668,0.02,0.01,0.04,0.01,0.11,0.14,0.02,0.02,0.03,0.04,0.02,0.07,0.04,0.01,0.05,0.08,0.01,0.05,0.04,0.115500087396,0.00718204111884,0.09,0.02,0.02,0.03,0.03,16.0817914413
669,0.06,0.01,0.02,0.02,0.04,0.02,0.02,0.01,0.01,0.1,0.02,0.06,0.01,0.02,0.05,0.01,0.04,0.01,0.03,0.138221782726,0.0168867465193,0.02,0.31,0.03,0.05,0.03,8.1852228058
670,0.11,0.04,0.01,0.03,0.13,0.02,0.07,0.03,0.05,0.14,0.03,0.04,0.05,0.04,0.02,0.03,0.01,0.04,0.02,0.0605062848867,0.00755212503654,0.02,0.03,0.01,0.01,0.02,8.01182244653
671,0.03,0.16,0.07,0.02,0.03,0.02,0.07,0.06,0.03,0.01,0.02,0.04,0.08,0.1,0.02,0.04,0.01,0.03,0.05,0.102479064902,0.00738613378683,0.02,0.02,0.03,0.02,0.02,13.8745205353
672,0.06,0.02,0.05,0.05,0.01,0.02,0.03,0.15,0.03,0.04,0.03,0.08,0.01,0.05,0.05,0.02,0.01,0.01,0.05,0.0933731210945,0.00772230353325,0.05,0.04,0.04,0.07,0.03,12.0913559914
673,0.01,0.01,0.01,0.01,0.14,0.01,0.04,0.01,0.06,0.04,0.06,0.07,0.14,0.03,0.04,0.04,0.01,0.05,0.02,0.118138335526,0.00786528397437,0.04,0.05,0.04,0.03,0.04,15.0202250689
674,0.04,0.01,0.03,0.07,0.03,0.07,0.03,0.01,0.02,0.04,0.08,0.02,0.06,0.02,0.06,0.03,0.18,0.01,0.01,0.119094648204,0.00663208639746,0.03,0.02,0.04,0.05,0.04,17.9573426923
675,0.07,0.07,0.08,0.01,0.04,0.04,0.01,0.01,0.06,0.02,0.01,0.03,0.03,0.01,0.05,0.06,0.02,0.05,0.06,0.136217777919,0.00787093324527,0.01,0.01,0.21,0.03,0.01,17.3064328809
676,0.06,0.02,0.03,0.01,0.01,0.02,0.05,0.07,0.07,0.15,0.02,0.05,0.07,0.02,0.01,0.04,0.02,0.11,0.07,0.0984231303389,0.00686218027562,0.01,0.03,0.02,0.02,0.02,14.3428365892
677,0.04,0.01,0.04,0.08,0.03,0.04,0.01,0.04,0.03,0.01,0.01,0.09,0.06,0.1,0.01,0.05,0.01,0.04,0.07,0.111560716352,0.00659400087194,0.09,0.01,0.09,0.03,0.01,16.9185170762
678,0.02,0.02,0.06,0.09,0.01,0.04,0.03,0.06,0.04,0.07,0.02,0.06,0.1,0.03,0.03,0.02,0.01,0.06,0.02,0.120745168107,0.00627889039971,0.06,0.03,0.02,0.02,0.08,19.2303353651
679,0.12,0.05,0.06,0.03,0.04,0.01,0.03,0.05,0.06,0.01,0.03,0.01,0.04,0.06,0.05,0.01,0.06,0.05,0.01,0.0767274077384,0.00678293816302,0.07,0.01,0.03,0.05,0.06,11.3118247424
680,0.02,0.03,0.07,0.04,0.04,0.07,0.01,0.08,0.02,0.15,0.02,0.02,0.11,0.03,0.01,0.05,0.06,0.02,0.02,0.141274764145,0.0066972408039,0.05,0.01,0.01,0.02,0.04,21.0944728257
681,0.04,0.13,0.06,0.04,0.04,0.01,0.01,0.03,0.02,0.06,0.06,0.06,0.09,0.03,0.04,0.01,0.03,0.01,0.03,0.137698805806,0.00673503145397,0.12,0.01,0.01,0.02,0.04,20.4451615032
682,0.16,0.02,0.01,0.05,0.01,0.03,0.02,0.01,0.04,0.01,0.07,0.07,0.12,0.01,0.04,0.01,0.02,0.04,0.01,0.0428920634071,0.0072018651392,0.02,0.03,0.04,0.1,0.06,5.95568822494
683,0.02,0.04,0.05,0.01,0.05,0.04,0.01,0.05,0.06,0.03,0.17,0.04,0.05,0.04,0.03,0.01,0.01,0.01,0.04,0.131143400225,0.00879525866487,0.01,0.08,0.02,0.08,0.05,14.9106928201
684,0.06,0.1,0.02,0.01,0.03,0.01,0.09,0.01,0.1,0.03,0.02,0.04,0.01,0.03,0.03,0.08,0.02,0.1,0.02,0.0989824638482,0.00756285972359,0.05,0.05,0.06,0.01,0.02,13.0879677087
685,0.09,0.01,0.02,0.02,0.06,0.02,0.03,0.01,0.01,0.03,0.04,0.02,0.03,0.03,0.03,0.13,0.01,0.13,0.11,0.0832702841658,0.00752792608059,0.02,0.04,0.04,0.06,0.01,11.0615172458
686,0.05,0.1,0.02,0.01,0.01,0.04,0.03,0.01,0.08,0.05,0.02,0.03,0.01,0.02,0.02,0.07,0.03,0.01,0.01,0.14220310202,0.00886788509455,0.14,0.09,0.06,0.08,0.01,16.0357402587
687,0.02,0.05,0.2,0.06,0.04,0.01,0.03,0.06,0.03,0.02,0.09,0.04,0.01,0.08,0.03,0.06,0.02,0.04,0.04,0.119251244129,0.00709032975881,0.01,0.01,0.01,0.02,0.02,16.8188572585
688,0.03,0.03,0.02,0.06,0.03,0.11,0.02,0.05,0.04,0.02,0.02,0.07,0.06,0.06,0.02,0.01,0.05,0.04,0.01,0.121876398526,0.00627007562929,0.02,0.02,0.05,0.04,0.12,19.4377876331
